null_median_residual_range,observed_median
1.2307875937175083,0.5723733522962557
1.2454361955302757,0.5723733522962557
1.2276774517053362,0.5723733522962557
1.2286201865834478,0.5723733522962557
1.2057705784382442,0.5723733522962557
1.237316674101947,0.5723733522962557
1.2349181982644197,0.5723733522962557
1.2394370878845973,0.5723733522962557
1.221562588806003,0.5723733522962557
1.234981386970369,0.5723733522962557
1.2472562094172295,0.5723733522962557
1.2356362756663586,0.5723733522962557
1.236039133403732,0.5723733522962557
1.222193327099097,0.5723733522962557
1.2465541301107868,0.5723733522962557
1.2324094981928129,0.5723733522962557
1.2173035806978554,0.5723733522962557
1.2253842113570461,0.5723733522962557
1.236568706160111,0.5723733522962557
1.210833765101831,0.5723733522962557
1.2348877802010279,0.5723733522962557
1.2186185901576732,0.5723733522962557
1.2325600818687235,0.5723733522962557
1.2274882867940875,0.5723733522962557
1.2147412767352028,0.5723733522962557
1.2321454177905025,0.5723733522962557
1.2236257255282097,0.5723733522962557
1.2153668713641368,0.5723733522962557
1.216316447785688,0.5723733522962557
1.228806622798262,0.5723733522962557
1.2556658861585932,0.5723733522962557
1.217351095873724,0.5723733522962557
1.2193457338191778,0.5723733522962557
1.212080373995013,0.5723733522962557
1.2474642945618104,0.5723733522962557
1.2280480823654816,0.5723733522962557
1.217103578672043,0.5723733522962557
1.2178682102639662,0.5723733522962557
1.2364109029759485,0.5723733522962557
1.2176852271089396,0.5723733522962557
1.204339803816182,0.5723733522962557
1.2447218444244739,0.5723733522962557
1.2223405767465052,0.5723733522962557
1.235468121674983,0.5723733522962557
1.241290685765549,0.5723733522962557
1.2385880206379685,0.5723733522962557
1.2388169347942153,0.5723733522962557
1.2176703036764698,0.5723733522962557
1.243824882684485,0.5723733522962557
1.2012850503285957,0.5723733522962557
1.2182756896939821,0.5723733522962557
1.2321372677741196,0.5723733522962557
1.2471174458800625,0.5723733522962557
1.232372597463622,0.5723733522962557
1.218940620479726,0.5723733522962557
1.239579189066148,0.5723733522962557
1.2133036048397559,0.5723733522962557
1.2334399399205478,0.5723733522962557
1.2163162257778413,0.5723733522962557
1.21100821243208,0.5723733522962557
1.2083422177328924,0.5723733522962557
1.2124700360452447,0.5723733522962557
1.2484059601872541,0.5723733522962557
1.2080374885396556,0.5723733522962557
1.2465868234589768,0.5723733522962557
1.22682283791026,0.5723733522962557
1.2053272972348523,0.5723733522962557
1.2320551118804537,0.5723733522962557
1.2380194607353001,0.5723733522962557
1.2171555320752567,0.5723733522962557
1.2283894050627473,0.5723733522962557
1.2218243678183998,0.5723733522962557
1.2330591227455194,0.5723733522962557
1.2305668186419623,0.5723733522962557
1.2408449712411804,0.5723733522962557
1.2141756250614675,0.5723733522962557
1.217418319908801,0.5723733522962557
1.233100052843106,0.5723733522962557
1.2260281872252325,0.5723733522962557
1.2281044872537912,0.5723733522962557
1.212461968718858,0.5723733522962557
1.2171038510587668,0.5723733522962557
1.2345905215204076,0.5723733522962557
1.2067424226920813,0.5723733522962557
1.23678841231909,0.5723733522962557
1.239848215903954,0.5723733522962557
1.2504146739720714,0.5723733522962557
1.2398313913451395,0.5723733522962557
1.213496626286358,0.5723733522962557
1.2503030350857132,0.5723733522962557
1.2474619134346772,0.5723733522962557
1.244058911367547,0.5723733522962557
1.2487613306458998,0.5723733522962557
1.205733314653378,0.5723733522962557
1.2480869375728338,0.5723733522962557
